X1,X2,X3,Y,norm_X1,norm_X2,norm_X3,norm_Y
7804.38,7807.8,7850.51,7884.29,0.394624349,0.395087581,0.400872554,0.40544798
7884.29,7804.38,7807.8,7889.24,0.40544798,0.394624349,0.395087581,0.406118446
7889.24,7884.29,7804.38,7892.57,0.406118446,0.40544798,0.394624349,0.406569487
7892.57,7889.24,7884.29,7895.47,0.406569487,0.406118446,0.40544798,0.406962286
7895.47,7892.57,7889.24,7956.52,0.406962286,0.406569487,0.406118446,0.415231372
7956.52,7895.47,7892.57,7979.92,0.415231372,0.406962286,0.406569487,0.41840085
7979.92,7956.52,7895.47,7934.54,0.41840085,0.415231372,0.406962286,0.41225423
7934.54,7979.92,7956.52,7972.97,0.41225423,0.41840085,0.415231372,0.417459488
7972.97,7934.54,7979.92,8066,0.417459488,0.41225423,0.41840085,0.430060193
8066,7972.97,7934.54,8187.11,0.430060193,0.417459488,0.41225423,0.446464272
8187.11,8066,7972.97,8186.08,0.446464272,0.430060193,0.417459488,0.44632476
8186.08,8187.11,8066,8179.9,0.44632476,0.446464272,0.430060193,0.445487693
8179.9,8186.08,8187.11,8217.5,0.445487693,0.44632476,0.446464272,0.450580529
8217.5,8179.9,8186.08,8194.64,0.450580529,0.445487693,0.44632476,0.447484193
8194.64,8217.5,8179.9,8195.69,0.447484193,0.450580529,0.445487693,0.447626413
8195.69,8194.64,8217.5,8151.6,0.447626413,0.447484193,0.450580529,0.441654522
8151.6,8195.69,8194.64,8225.66,0.441654522,0.447626413,0.447484193,0.451685783
8225.66,8151.6,8195.69,8327.87,0.451685783,0.441654522,0.447626413,0.465529899
8327.87,8225.66,8151.6,8424.51,0.465529899,0.451685783,0.441654522,0.478619571
8424.51,8327.87,8225.66,8579.63,0.478619571,0.465529899,0.451685783,0.499630228
8579.63,8424.51,8327.87,8540.24,0.499630228,0.478619571,0.465529899,0.49429494
8540.24,8579.63,8424.51,8542.4,0.49429494,0.499630228,0.478619571,0.494587507
8542.4,8540.24,8579.63,8520.82,0.494587507,0.49429494,0.499630228,0.491664545
8520.82,8542.4,8540.24,8622.93,0.491664545,0.494587507,0.49429494,0.505495116
8622.93,8520.82,8542.4,8792.07,0.505495116,0.491664545,0.494587507,0.52840475
8792.07,8622.93,8520.82,8762.14,0.52840475,0.505495116,0.491664545,0.524350799
8762.14,8792.07,8622.93,8860.9,0.524350799,0.52840475,0.505495116,0.53772762
8860.9,8762.14,8792.07,8900.9,0.53772762,0.524350799,0.52840475,0.54314553
8900.9,8860.9,8762.14,8669.39,0.54314553,0.53772762,0.524350799,0.511788019
8669.39,8900.9,8860.9,8872.96,0.511788019,0.54314553,0.53772762,0.53936112
8872.96,8669.39,8900.9,8557.95,0.53936112,0.511788019,0.54314553,0.49669372
8557.95,8872.96,8669.39,8290.32,0.49669372,0.53936112,0.511788019,0.460443835
8290.32,8557.95,8872.96,8408.62,0.460443835,0.49669372,0.53936112,0.476467306
8408.62,8290.32,8557.95,8316.21,0.476467306,0.460443835,0.49669372,0.463950578
8316.21,8408.62,8290.32,8235.12,0.463950578,0.476467306,0.460443835,0.452967119
8235.12,8316.21,8408.62,8319.29,0.452967119,0.463950578,0.476467306,0.464367757
8319.29,8235.12,8316.21,8247.37,0.464367757,0.452967119,0.463950578,0.454626354
8247.37,8319.29,8235.12,8436.62,0.454626354,0.464367757,0.452967119,0.480259843
8436.62,8247.37,8319.29,8661.46,0.480259843,0.454626354,0.464367757,0.510713918
8661.46,8436.62,8247.37,8690.97,0.510713918,0.480259843,0.454626354,0.514710982
8690.97,8661.46,8436.62,8792.22,0.514710982,0.510713918,0.480259843,0.528425068
8792.22,8690.97,8661.46,8793.93,0.528425068,0.514710982,0.510713918,0.528656683
8793.93,8792.22,8690.97,8835.26,0.528656683,0.528425068,0.514710982,0.534254739
8835.26,8793.93,8792.22,8889.75,0.534254739,0.528656683,0.528425068,0.541635288
8889.75,8835.26,8793.93,8895.68,0.541635288,0.534254739,0.528656683,0.542438493
8895.68,8889.75,8835.26,8864.04,0.542438493,0.541635288,0.534254739,0.538152926
8864.04,8895.68,8889.75,8933.51,0.538152926,0.542438493,0.541635288,0.547562482
8933.51,8864.04,8895.68,8960.8,0.547562482,0.538152926,0.542438493,0.551258852
8960.8,8933.51,8864.04,9006.4,0.551258852,0.547562482,0.538152926,0.55743527
9006.4,8960.8,8933.51,9016.34,0.55743527,0.551258852,0.547562482,0.55878162
9016.34,9006.4,8960.8,9073.14,0.55878162,0.55743527,0.551258852,0.566475053
9073.14,9016.34,9006.4,9064.39,0.566475053,0.55878162,0.55743527,0.565289885
9064.39,9073.14,9016.34,9147.02,0.565289885,0.566475053,0.55878162,0.576481934
9147.02,9064.39,9073.14,9134.55,0.576481934,0.565289885,0.566475053,0.5747929
9134.55,9147.02,9064.39,9026.59,0.5747929,0.576481934,0.565289885,0.56016996
9026.59,9134.55,9147.02,9081.03,0.56016996,0.5747929,0.576481934,0.567543736
9081.03,9026.59,9134.55,9208.12,0.567543736,0.56016996,0.5747929,0.584757792
9208.12,9081.03,9026.59,9344.84,0.584757792,0.567543736,0.56016996,0.60327621
9344.84,9208.12,9081.03,9396.5,0.60327621,0.584757792,0.567543736,0.610273442
9396.5,9344.84,9208.12,9369.34,0.610273442,0.60327621,0.584757792,0.606594681
9369.34,9396.5,9344.84,9418.35,0.606594681,0.610273442,0.60327621,0.613232976
9418.35,9369.34,9396.5,9431.81,0.613232976,0.606594681,0.610273442,0.615056102
9431.81,9418.35,9369.34,9459.72,0.615056102,0.613232976,0.606594681,0.61883645
9459.72,9431.81,9418.35,9451.32,0.61883645,0.615056102,0.613232976,0.617698688
9451.32,9459.72,9431.81,9403.54,0.617698688,0.61883645,0.615056102,0.611226994
9403.54,9451.32,9459.72,9490.61,0.611226994,0.617698688,0.61883645,0.623020431
9490.61,9403.54,9451.32,9514.83,0.623020431,0.611226994,0.617698688,0.626300976
9514.83,9490.61,9403.54,9379.7,0.626300976,0.623020431,0.611226994,0.60799792
9379.7,9514.83,9490.61,9482.08,0.60799792,0.626300976,0.623020431,0.621865062
9482.08,9379.7,9514.83,9504.43,0.621865062,0.60799792,0.626300976,0.624892319
9504.43,9482.08,9379.7,9471.7,0.624892319,0.621865062,0.60799792,0.620459114
9471.7,9504.43,9482.08,9491.47,0.620459114,0.624892319,0.621865062,0.623136916
9491.47,9471.7,9504.43,9372.57,0.623136916,0.620459114,0.624892319,0.607032177
9372.57,9491.47,9471.7,9447.42,0.607032177,0.623136916,0.620459114,0.617170442
9447.42,9372.57,9491.47,9466.94,0.617170442,0.607032177,0.623136916,0.619814382
9466.94,9447.42,9372.57,9497.55,0.619814382,0.617170442,0.607032177,0.623960438
9497.55,9466.94,9447.42,9556.61,0.623960438,0.619814382,0.617170442,0.631959983
9556.61,9497.55,9466.94,9672.47,0.631959983,0.623960438,0.619814382,0.647652961
9672.47,9556.61,9497.55,9766.9,0.647652961,0.631959983,0.623960438,0.660443293
9766.9,9672.47,9556.61,9853.65,0.660443293,0.647652961,0.631959983,0.672193387
9853.65,9766.9,9672.47,9908.29,0.672193387,0.660443293,0.647652961,0.679594253
9908.29,9853.65,9766.9,9886.3,0.679594253,0.672193387,0.660443293,0.676615756
9886.3,9908.29,9853.65,9990.19,0.676615756,0.679594253,0.672193387,0.690687424
9990.19,9886.3,9908.29,10093.48,0.690687424,0.676615756,0.679594253,0.704677824
10093.48,9990.19,9886.3,10166,0.704677824,0.690687424,0.676615756,0.714500496
10166,10093.48,9990.19,10235.17,0.714500496,0.704677824,0.690687424,0.723869418
10235.17,10166,10093.48,10259.87,0.723869418,0.714500496,0.704677824,0.727214977
10259.87,10235.17,10166,10227.87,0.727214977,0.723869418,0.714500496,0.722880649
10227.87,10259.87,10235.17,10346.55,0.722880649,0.727214977,0.723869418,0.738955589
10346.55,10227.87,10259.87,10169.68,0.738955589,0.722880649,0.727214977,0.714998944
10169.68,10346.55,10227.87,10213.26,0.714998944,0.738955589,0.722880649,0.720901757
10213.26,10169.68,10346.55,10304.87,0.720901757,0.714998944,0.738955589,0.733310127
10304.87,10213.26,10169.68,10447.56,0.733310127,0.720901757,0.714998944,0.752637168
10447.56,10304.87,10213.26,10527.84,0.752637168,0.733310127,0.720901757,0.763510914
10527.84,10447.56,10304.87,10523.37,0.763510914,0.752637168,0.733310127,0.762905463
10523.37,10527.84,10447.56,10497.07,0.762905463,0.763510914,0.752637168,0.759343187
10497.07,10523.37,10527.84,10465.56,0.759343187,0.762905463,0.763510914,0.755075228
10465.56,10497.07,10523.37,10726.46,0.755075228,0.759343187,0.762905463,0.790413549
10726.46,10465.56,10497.07,10801.09,0.790413549,0.755075228,0.759343187,0.800522016
10801.09,10726.46,10465.56,10914.58,0.800522016,0.790413549,0.755075228,0.815893982
10914.58,10801.09,10726.46,11052.86,0.815893982,0.800522016,0.790413549,0.834623699
11052.86,10914.58,10801.09,11218.61,0.834623699,0.815893982,0.800522016,0.857074166
11218.61,11052.86,10914.58,10920.09,0.857074166,0.834623699,0.815893982,0.8166403
10920.09,11218.61,11052.86,11259.32,0.8166403,0.857074166,0.834623699,0.862588244
11259.32,10920.09,11218.61,11177.91,0.862588244,0.8166403,0.857074166,0.851561442
11177.91,11259.32,10920.09,11352.63,0.851561442,0.862588244,0.8166403,0.875226875
11352.63,11177.91,11259.32,11443.35,0.875226875,0.851561442,0.862588244,0.887514696
11443.35,11352.63,11177.91,11537.5,0.887514696,0.875226875,0.851561442,0.900267103
11537.5,11443.35,11352.63,11446.33,0.900267103,0.887514696,0.875226875,0.88791833
11446.33,11537.5,11443.35,11609.85,0.88791833,0.900267103,0.887514696,0.910066749
11609.85,11446.33,11537.5,11546.79,0.910066749,0.88791833,0.900267103,0.901525413
11546.79,11609.85,11446.33,11191.74,0.901525413,0.910066749,0.88791833,0.853434684
11191.74,11546.79,11609.85,11456.12,0.853434684,0.901525413,0.910066749,0.889244364
11456.12,11191.74,11546.79,11473.99,0.889244364,0.853434684,0.901525413,0.891664816
11473.99,11456.12,11191.74,11381.25,0.891664816,0.889244364,0.853434684,0.87910339
11381.25,11473.99,11456.12,11415.29,0.87910339,0.891664816,0.889244364,0.883714032
11415.29,11381.25,11473.99,10947.42,0.883714032,0.87910339,0.891664816,0.820342087
10947.42,11415.29,11381.25,11086.3,0.820342087,0.883714032,0.87910339,0.839153072
11086.3,10947.42,11415.29,10598.38,0.839153072,0.820342087,0.883714032,0.7730654
10598.38,11086.3,10947.42,10804.35,0.7730654,0.839153072,0.820342087,0.800963575
10804.35,10598.38,11086.3,10474.2,0.800963575,0.7730654,0.839153072,0.756245496
10474.2,10804.35,10598.38,10094.81,0.756245496,0.800963575,0.7730654,0.704857969
10094.81,10474.2,10804.35,10436.53,0.704857969,0.756245496,0.800963575,0.751143179
10436.53,10094.81,10474.2,10393.87,0.751143179,0.704857969,0.756245496,0.745364978
10393.87,10436.53,10094.81,10689.36,0.745364978,0.751143179,0.704857969,0.785388437
10689.36,10393.87,10436.53,10951.08,0.785388437,0.745364978,0.751143179,0.820837826
10951.08,10689.36,10393.87,11028.22,0.820837826,0.785388437,0.745364978,0.831286266
11028.22,10951.08,10689.36,11130.13,0.831286266,0.820837826,0.785388437,0.845089748
11130.13,11028.22,10951.08,11278.45,0.845089748,0.831286266,0.820837826,0.86517936
11278.45,11130.13,11028.22,11459.58,0.86517936,0.845089748,0.831286266,0.889713013
11459.58,11278.45,11130.13,11402.22,0.889713013,0.86517936,0.845089748,0.88194373
11402.22,11459.58,11278.45,11449.52,0.88194373,0.889713013,0.86517936,0.888350409
11449.52,11402.22,11459.58,11414.34,0.888350409,0.88194373,0.889713013,0.883585356
11414.34,11449.52,11402.22,11568.69,0.883585356,0.888350409,0.88194373,0.904491719
11568.69,11414.34,11449.52,11485.9,0.904491719,0.883585356,0.888350409,0.893277998
11485.9,11568.69,11414.34,11573.94,0.893277998,0.904491719,0.883585356,0.905202819
11573.94,11485.9,11568.69,11664.97,0.905202819,0.893277998,0.904491719,0.917532629
11664.97,11573.94,11485.9,11666.38,0.917532629,0.905202819,0.893277998,0.917723611
11666.38,11664.97,11573.94,11684.79,0.917723611,0.917532629,0.905202819,0.920217204
11684.79,11666.38,11664.97,11936.59,0.920217204,0.917723611,0.917532629,0.954322951
11936.59,11684.79,11666.38,11992.23,0.954322951,0.920217204,0.917723611,0.961859264
11992.23,11936.59,11684.79,12060.99,0.961859264,0.954322951,0.920217204,0.971172653
12060.99,11992.23,11936.59,12136.83,0.971172653,0.961859264,0.954322951,0.981445011
12136.83,12060.99,11992.23,12273.82,0.981445011,0.971172653,0.961859264,1
12273.82,12136.83,12060.99,12115.46,1,0.981445011,0.971172653,0.978550492
12115.46,12273.82,12136.83,12048.14,0.978550492,1,0.981445011,0.969432149
12048.14,12115.46,12273.82,12075.75,0.969432149,0.978550492,1,0.973171862
12075.75,12048.14,12115.46,12007.6,0.973171862,0.969432149,0.978550492,0.963941096
12007.6,12075.75,12048.14,11802.6,0.963941096,0.973171862,0.969432149,0.936174305
11802.6,12007.6,12075.75,11941.8,0.936174305,0.963941096,0.973171862,0.955028634
11941.8,11802.6,12007.6,11910,0.955028634,0.936174305,0.963941096,0.950721395
11910,11941.8,11802.6,11683.7,0.950721395,0.955028634,0.936174305,0.920069566
11683.7,11910,11941.8,11342.1,0.920069566,0.950721395,0.955028634,0.87380061
11342.1,11683.7,11910,11572.9,0.87380061,0.920069566,0.950721395,0.905061954
11572.9,11342.1,11683.7,11728.1,0.905061954,0.87380061,0.920069566,0.926083447
11728.1,11572.9,11342.1,11690.2,0.926083447,0.905061954,0.87380061,0.920949976
11690.2,11728.1,11572.9,11686.4,0.920949976,0.926083447,0.905061954,0.920435275
11686.4,11690.2,11728.1,11775.5,0.920435275,0.920949976,0.926083447,0.932503671
11775.5,11686.4,11690.2,11576.8,0.932503671,0.920435275,0.920949976,0.9055902
11576.8,11775.5,11686.4,11571.8,0.9055902,0.932503671,0.920435275,0.904912961
11571.8,11576.8,11775.5,11531.3,0.904912961,0.9055902,0.932503671,0.899427327
11531.3,11571.8,11576.8,11511.5,0.899427327,0.904912961,0.9055902,0.896745461
11511.5,11531.3,11571.8,11096.8,0.896745461,0.899427327,0.904912961,0.840575274
11096.8,11511.5,11531.3,10706.9,0.840575274,0.896745461,0.899427327,0.787764191
10706.9,11096.8,11511.5,11094.4,0.787764191,0.840575274,0.896745461,0.840250199
11094.4,10706.9,11096.8,10687.8,0.840250199,0.787764191,0.840575274,0.785177139
10687.8,11094.4,10706.9,10861.3,0.785177139,0.840250199,0.787764191,0.808677326
10861.3,10687.8,11094.4,10930.5,0.808677326,0.785177139,0.840250199,0.818050311
10930.5,10861.3,10687.8,10932.5,0.818050311,0.808677326,0.785177139,0.818321206
10932.5,10930.5,10861.3,11116.8,0.818321206,0.818050311,0.808677326,0.843284229
11116.8,10932.5,10930.5,11018.8,0.843284229,0.818321206,0.818050311,0.830010348
11018.8,11116.8,10932.5,10660.3,0.830010348,0.843284229,0.818321206,0.781452325
10660.3,11018.8,11116.8,10247.6,0.781452325,0.830010348,0.843284229,0.725553033
10247.6,10660.3,11018.8,10118.7,0.725553033,0.781452325,0.830010348,0.708093817
10118.7,10247.6,10660.3,9800.69,0.708093817,0.725553033,0.781452325,0.665020073
9800.69,10118.7,10247.6,10183.7,0.665020073,0.708093817,0.725553033,0.716897921
10183.7,9800.69,10118.7,10346.2,0.716897921,0.665020073,0.708093817,0.738908183
10346.2,10183.7,9800.69,10373.8,0.738908183,0.716897921,0.665020073,0.742646541
10373.8,10346.2,10183.7,10531.8,0.742646541,0.738908183,0.716897921,0.764047288
10531.8,10373.8,10346.2,10202.3,0.764047288,0.742646541,0.738908183,0.71941725
10202.3,10531.8,10373.8,9775.04,0.71941725,0.764047288,0.742646541,0.661545838
9775.04,10202.3,10531.8,9849.83,0.661545838,0.71941725,0.764047288,0.671675976
9849.83,9775.04,10202.3,9732.86,0.671675976,0.661545838,0.71941725,0.655832652
9732.86,9849.83,9775.04,9314.91,0.655832652,0.671675976,0.661545838,0.599222259
9314.91,9732.86,9849.83,8766.98,0.599222259,0.655832652,0.671675976,0.525006366
8766.98,9314.91,9732.86,9177.46,0.525006366,0.599222259,0.655832652,0.580604964
9177.46,8766.98,9314.91,9607.11,0.580604964,0.525006366,0.599222259,0.638800095
9607.11,9177.46,8766.98,9943.83,0.638800095,0.580604964,0.525006366,0.684408066
9943.83,9607.11,9177.46,10105.1,0.684408066,0.638800095,0.580604964,0.706251727
10105.1,9943.83,9607.11,10103.3,0.706251727,0.684408066,0.638800095,0.706007921
10103.3,10105.1,9943.83,10171,0.706007921,0.706251727,0.684408066,0.715177735
10171,10103.3,10105.1,9807.53,0.715177735,0.706007921,0.706251727,0.665946536
9807.53,10171,10103.3,9404.7,0.665946536,0.715177735,0.706007921,0.611384114
9404.7,9807.53,10171,9041.62,0.611384114,0.665946536,0.715177735,0.56220574
9041.62,9404.7,9807.53,9434.15,0.56220574,0.611384114,0.665946536,0.61537305
9434.15,9041.62,9404.7,9841.43,0.61537305,0.56220574,0.611384114,0.670538215
9841.43,9434.15,9041.62,9989.41,0.670538215,0.61537305,0.56220574,0.690581775
9989.41,9841.43,9434.15,9603.65,0.690581775,0.670538215,0.61537305,0.638331446
9603.65,9989.41,9841.43,9829.4,0.638331446,0.690581775,0.670538215,0.668908779
9829.4,9603.65,9989.41,9936.33,0.668908779,0.638331446,0.690581775,0.683392208
9936.33,9829.4,9603.65,9916.08,0.683392208,0.668908779,0.638331446,0.680649391
9916.08,9936.33,9829.4,9836.04,0.680649391,0.683392208,0.668908779,0.669808152
9836.04,9916.08,9936.33,9504.47,0.669808152,0.680649391,0.683392208,0.624897737
9504.47,9836.04,9916.08,9655.93,0.624897737,0.669808152,0.680649391,0.645412655
9655.93,9504.47,9836.04,9920.66,0.645412655,0.624897737,0.669808152,0.681269742
9920.66,9655.93,9504.47,10014.8,0.681269742,0.645412655,0.624897737,0.694020794
10014.8,9920.66,9655.93,10027,0.694020794,0.681269742,0.645412655,0.695673257
10027,10014.8,9920.66,9947.8,0.695673257,0.694020794,0.681269742,0.684945794
9947.8,10027,10014.8,10191.8,0.684945794,0.695673257,0.694020794,0.717995048
10191.8,9947.8,10027,10198.7,0.717995048,0.684945794,0.695673257,0.718929638
10198.7,10191.8,9947.8,10198.3,0.718929638,0.717995048,0.684945794,0.718875458
10198.3,10198.7,10191.8,10257.6,0.718875458,0.718929638,0.717995048,0.726907511
10257.6,10198.3,10198.7,10350.6,0.726907511,0.718875458,0.718929638,0.739504153
10350.6,10257.6,10198.3,10401.1,0.739504153,0.726907511,0.718875458,0.746344265
10401.1,10350.6,10257.6,10343.6,0.746344265,0.739504153,0.726907511,0.738556018
10343.6,10401.1,10350.6,10430.7,0.738556018,0.746344265,0.739504153,0.750353519
10430.7,10343.6,10401.1,10353.5,0.750353519,0.738556018,0.746344265,0.739896951
10353.5,10430.7,10343.6,10497.6,0.739896951,0.750353519,0.738556018,0.759414974
10497.6,10353.5,10430.7,10507,0.759414974,0.739896951,0.750353519,0.760688183
10507,10497.6,10353.5,10558.3,0.760688183,0.759414974,0.739896951,0.767636653
10558.3,10507,10497.6,10667.4,0.767636653,0.760688183,0.759414974,0.782414004
10667.4,10558.3,10507,10772.5,0.782414004,0.767636653,0.760688183,0.796649564
10772.5,10667.4,10558.3,10846.7,0.796649564,0.782414004,0.767636653,0.806699788
10846.7,10772.5,10667.4,10828.9,0.806699788,0.796649564,0.782414004,0.804288818
10828.9,10846.7,10772.5,10655.5,0.804288818,0.806699788,0.796649564,0.780802176
10655.5,10828.9,10846.7,10525.9,0.780802176,0.804288818,0.806699788,0.763248146
10525.9,10655.5,10828.9,10406.4,0.763248146,0.780802176,0.804288818,0.747062138
10406.4,10525.9,10655.5,10317.4,0.747062138,0.763248146,0.780802176,0.735007287
10317.4,10406.4,10525.9,10576.7,0.735007287,0.747062138,0.763248146,0.770128892
10576.7,10317.4,10406.4,10557.2,0.770128892,0.735007287,0.747062138,0.767487661
10557.2,10576.7,10317.4,10562.8,0.767487661,0.770128892,0.735007287,0.768246168
10562.8,10557.2,10576.7,10481.6,0.768246168,0.767487661,0.770128892,0.75724781
10481.6,10562.8,10557.2,10220.7,0.75724781,0.768246168,0.767487661,0.721909488
10220.7,10481.6,10562.8,10244.6,0.721909488,0.75724781,0.768246168,0.72514669
10244.6,10220.7,10481.6,9955.23,0.72514669,0.721909488,0.75724781,0.685952171
9955.23,10244.6,10220.7,9584.79,0.685952171,0.72514669,0.721909488,0.635776901
9584.79,9955.23,10244.6,9876.51,0.635776901,0.685952171,0.72514669,0.675289723
9876.51,9584.79,9955.23,9942.87,0.675289723,0.635776901,0.685952171,0.684278036
9942.87,9876.51,9584.79,10086.15,0.684278036,0.675289723,0.635776901,0.703684992
10086.15,9942.87,9876.51,10064.13,0.703684992,0.684278036,0.675289723,0.700702432
10064.13,10086.15,9942.87,10170.97,0.700702432,0.703684992,0.684278036,0.715173671
10170.97,10064.13,10086.15,10125.91,0.715173671,0.700702432,0.703684992,0.709070395
10125.91,10170.97,10064.13,10001.7,0.709070395,0.715173671,0.700702432,0.692246428
10001.7,10125.91,10170.97,10068.7,0.692246428,0.709070395,0.715173671,0.701321428
10068.7,10001.7,10125.91,9927.1,0.701321428,0.692246428,0.709070395,0.682142025
9927.1,10068.7,10001.7,9965.21,0.682142025,0.701321428,0.692246428,0.687303939
9965.21,9927.1,10068.7,9892.77,0.687303939,0.682142025,0.701321428,0.677492103
9892.77,9965.21,9927.1,10157.17,0.677492103,0.687303939,0.682142025,0.713304492
10157.17,9892.77,9965.21,9988.63,0.713304492,0.677492103,0.687303939,0.690476126
9988.63,10157.17,9892.77,10028.5,0.690476126,0.713304492,0.677492103,0.695876428
10028.5,9988.63,10157.17,9984.57,0.695876428,0.690476126,0.713304492,0.689926208
9984.57,10028.5,9988.63,9876.4,0.689926208,0.695876428,0.690476126,0.675274824
9876.4,9984.57,10028.5,9908.85,0.675274824,0.689926208,0.695876428,0.679670103
9908.85,9876.4,9984.57,10032.57,0.679670103,0.675274824,0.689926208,0.696427701
10032.57,9908.85,9876.4,10155.1,0.696427701,0.679670103,0.675274824,0.713024115
10155.1,10032.57,9908.85,10306.75,0.713024115,0.696427701,0.679670103,0.733564768
10306.75,10155.1,10032.57,10252.15,0.733564768,0.713024115,0.696427701,0.726169321
10252.15,10306.75,10155.1,10305.43,0.726169321,0.733564768,0.713024115,0.733385977
10305.43,10252.15,10306.75,10386.52,0.733385977,0.726169321,0.733564768,0.744369436
10386.52,10305.43,10252.15,10528.69,0.744369436,0.733385977,0.726169321,0.763626045
10528.69,10386.52,10305.43,10512.48,0.763626045,0.744369436,0.733385977,0.761430437
10512.48,10528.69,10386.52,10616.24,0.761430437,0.763626045,0.744369436,0.775484497
10616.24,10512.48,10528.69,10592.72,0.775484497,0.761430437,0.763626045,0.772298765
10592.72,10616.24,10512.48,10743.55,0.772298765,0.775484497,0.761430437,0.792728351
10743.55,10592.72,10616.24,10855.82,0.792728351,0.772298765,0.775484497,0.807935072
10855.82,10743.55,10592.72,10926.91,0.807935072,0.792728351,0.772298765,0.817564053
10926.91,10855.82,10743.55,10942.75,0.817564053,0.807935072,0.792728351,0.819709546
10942.75,10926.91,10855.82,10959.71,0.819709546,0.817564053,0.807935072,0.82200674
10959.71,10942.75,10926.91,10886.42,0.82200674,0.819709546,0.817564053,0.812079773
10886.42,10959.71,10942.75,10880.2,0.812079773,0.82200674,0.819709546,0.811237288
10880.2,10886.42,10959.71,10924.5,0.811237288,0.812079773,0.82200674,0.817237624
10924.5,10880.2,10886.42,10909.31,0.817237624,0.811237288,0.812079773,0.815180173
10909.31,10924.5,10880.2,11167.04,0.815180173,0.817237624,0.811237288,0.850089125
11167.04,10909.31,10924.5,11399.83,0.850089125,0.815180173,0.817237624,0.881620009
11399.83,11167.04,10909.31,11565.25,0.881620009,0.850089125,0.815180173,0.904025778
11565.25,11399.83,11167.04,11528.27,0.904025778,0.881620009,0.850089125,0.89901692
11528.27,11565.25,11399.83,11327.71,0.89901692,0.904025778,0.881620009,0.871851517
11327.71,11528.27,11565.25,11010.59,0.871851517,0.89901692,0.904025778,0.828898322
11010.59,11327.71,11528.27,10945.35,0.828898322,0.871851517,0.89901692,0.82006171
10945.35,11010.59,11327.71,11246.71,0.82006171,0.828898322,0.871851517,0.860880248
11246.71,10945.35,11010.59,11012.4,0.860880248,0.82006171,0.828898322,0.829143483
11012.4,11246.71,10945.35,11017.51,0.829143483,0.860880248,0.82006171,0.829835621
11017.51,11012.4,11246.71,10973.08,0.829835621,0.829143483,0.860880248,0.823817676
10973.08,11017.51,11012.4,10739.45,0.823817676,0.829835621,0.829143483,0.792173016
10739.45,10973.08,11017.51,10743.84,0.792173016,0.823817676,0.829835621,0.792767631
10743.84,10739.45,10973.08,10869.32,0.792767631,0.792173016,0.823817676,0.809763617
10869.32,10743.84,10739.45,10811.86,0.809763617,0.792767631,0.792173016,0.801980788
10811.86,10869.32,10743.84,10850.04,0.801980788,0.809763617,0.792767631,0.807152184
10850.04,10811.86,10869.32,10705.87,0.807152184,0.801980788,0.809763617,0.78762468
10705.87,10850.04,10811.86,10430.66,0.78762468,0.807152184,0.801980788,0.750348101
10430.66,10705.87,10850.04,10622.55,0.750348101,0.78762468,0.807152184,0.776339172
10622.55,10430.66,10705.87,10646.26,0.776339172,0.750348101,0.78762468,0.779550639
10646.26,10622.55,10430.66,10867.11,0.779550639,0.776339172,0.750348101,0.809464277
10867.11,10646.26,10622.55,10870.9,0.809464277,0.779550639,0.776339172,0.809977624
10870.9,10867.11,10646.26,10750.41,0.809977624,0.809464277,0.779550639,0.793657523
10750.41,10870.9,10867.11,10762.16,0.793657523,0.809977624,0.809464277,0.795249034
10762.16,10750.41,10870.9,10594.57,0.795249034,0.793657523,0.809977624,0.772549344
10594.57,10762.16,10750.41,10618.75,0.772549344,0.795249034,0.793657523,0.775824471
10618.75,10594.57,10762.16,10388.19,0.775824471,0.772549344,0.795249034,0.744595634
10388.19,10618.75,10594.57,10416,0.744595634,0.775824471,0.772549344,0.748362437
10416,10388.19,10618.75,10550.16,0.748362437,0.744595634,0.775824471,0.766534108
10550.16,10416,10388.19,10677.38,0.766534108,0.748362437,0.744595634,0.783765773
10677.38,10550.16,10416,10642.68,0.783765773,0.766534108,0.748362437,0.779065736
10642.68,10677.38,10550.16,10561.97,0.779065736,0.783765773,0.766534108,0.768133747
10561.97,10642.68,10677.38,10584.48,0.768133747,0.779065736,0.783765773,0.771182676
10584.48,10561.97,10642.68,10644.36,0.771182676,0.768133747,0.779065736,0.779293288
10644.36,10584.48,10561.97,10587.09,0.779293288,0.771182676,0.768133747,0.771536194
10587.09,10644.36,10584.48,10604.44,0.771536194,0.779293288,0.771182676,0.773886213
10604.44,10587.09,10644.36,10551.87,0.773886213,0.771536194,0.779293288,0.766765724
10551.87,10604.44,10587.09,10341.41,0.766765724,0.773886213,0.771536194,0.738259388
10341.41,10551.87,10604.44,10055.65,0.738259388,0.766765724,0.773886213,0.699553835
10055.65,10341.41,10551.87,10182.33,0.699553835,0.738259388,0.766765724,0.716712358
10182.33,10055.65,10341.41,9923.11,0.716712358,0.699553835,0.738259388,0.681601589
9923.11,10182.33,10055.65,9893.99,0.681601589,0.716712358,0.699553835,0.67765735
9893.99,9923.11,10182.33,10025.34,0.67765735,0.681601589,0.716712358,0.695448413
10025.34,9893.99,9923.11,10031.46,0.695448413,0.67765735,0.681601589,0.696277354
10031.46,10025.34,9893.99,10058.46,0.696277354,0.695448413,0.67765735,0.699934443
10058.46,10031.46,10025.34,10040.5,0.699934443,0.696277354,0.695448413,0.697501801
10040.5,10058.46,10031.46,10066.32,0.697501801,0.699934443,0.696277354,0.700999063
